appid,player count,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
212160,209,Vindictus,devCAT,NEXON Korea Corp. &amp; NEXON America Inc.,,5062,2196,0,"1,000,000 .. 2,000,000",2492,0,195,0,0,0,0,234
287290,226,Resident Evil Revelations 2,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",,17438,4767,0,"1,000,000 .. 2,000,000",374,1,159,1,77,599,87,282
612880,214,Wolfenstein II: The New Colossus,Machine Games,Bethesda Softworks,,27559,7183,0,"1,000,000 .. 2,000,000",709,180,624,320,3999,3999,0,342
629730,837,Blade and Sorcery,WarpFrog,WarpFrog,,34670,1238,0,"1,000,000 .. 2,000,000",1211,60,464,63,1999,1999,0,940
1172380,905,STAR WARS Jedi: Fallen Order,Respawn Entertainment,Electronic Arts,,91865,10187,0,"1,000,000 .. 2,000,000",970,83,853,141,799,3999,80,721
17080,6,Tribes: Ascend,Hi-Rez Studios,Hi-Rez Studios,,6838,1674,0,"1,000,000 .. 2,000,000",308,0,46,0,0,0,0,15
414700,254,Outlast 2,Red Barrels,Red Barrels,,33716,3438,0,"1,000,000 .. 2,000,000",374,3,195,3,449,2999,85,201
268050,361,The Evil Within,Tango Gameworks,Bethesda Softworks,,19873,3558,0,"1,000,000 .. 2,000,000",842,50,308,50,399,1999,80,229
706990,19,BLOCKPOST,Skullcap Studios,Skullcap Studios,,11349,3939,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,58
214560,3,Mark of the Ninja,Klei Entertainment,Microsoft Studios,,15246,469,0,"1,000,000 .. 2,000,000",677,29,302,29,499,499,0,9
8980,84,Borderlands Game of the Year,Gearbox Software,2K,,27514,2859,0,"1,000,000 .. 2,000,000",1576,0,821,0,2999,2999,0,110
1817070,3555,Marvel’s Spider-Man Remastered,"Insomniac Games, Nixxes Software",PlayStation PC LLC,,37453,1316,0,"1,000,000 .. 2,000,000",1210,153,1271,172,5999,5999,0,3428
554620,20,Life is Strange: Before the Storm,"Deck Nine, Feral Interactive (Mac), Feral Interactive (Linux)","Square Enix, Feral Interactive (Mac), Feral Interactive (Linux)",,33250,2453,0,"1,000,000 .. 2,000,000",550,0,469,0,1699,1699,0,43
207230,2,ArcheBlade,CodeBrush Games,Codebrush Games,,5672,2069,0,"1,000,000 .. 2,000,000",248,0,65,0,0,0,0,2
1058020,42,"STAR WARS Battlefront (Classic, 2004)",Pandemic Studios,"Lucasfilm, LucasArts, Disney",,3171,116,0,"1,000,000 .. 2,000,000",78,0,57,0,999,999,0,43
611500,305,Quake Champions,id Software,Bethesda Softworks,,25199,9544,0,"1,000,000 .. 2,000,000",273,103,76,103,0,0,0,532
606150,152,Moonlighter,Digital Sun,11 bit studios,,11731,2358,0,"1,000,000 .. 2,000,000",795,7,432,7,399,1999,80,103
349040,368,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,CyberConnect2 Co. Ltd.,BANDAI NAMCO Entertainment,,64122,6451,0,"1,000,000 .. 2,000,000",1163,166,531,269,2999,2999,0,814
606280,38,Darksiders III,Gunfire Games,THQ Nordic,,9519,3019,0,"1,000,000 .. 2,000,000",578,0,512,0,3999,3999,0,71
1144200,2226,Ready or Not,VOID Interactive,VOID Interactive,,65797,5437,0,"1,000,000 .. 2,000,000",1524,213,555,202,3999,3999,0,2938
418460,390,Rising Storm 2: Vietnam,"Antimatter Games, Tripwire Interactive",Tripwire Interactive,,43892,7051,0,"1,000,000 .. 2,000,000",1883,132,579,219,2499,2499,0,497
6860,49,Hitman: Blood Money,Io-Interactive A/S,Io-Interactive A/S,,10050,618,0,"1,000,000 .. 2,000,000",390,122,93,122,999,999,0,66
225080,8,Brothers - A Tale of Two Sons,Starbreeze Studios AB,505 Games,,37097,2123,0,"1,000,000 .. 2,000,000",205,0,186,0,1499,1499,0,18
239160,81,Thief,"Eidos-Montréal, Feral Interactive (Mac)","Square Enix, Feral Interactive (Mac)",,15756,5540,0,"1,000,000 .. 2,000,000",641,0,195,0,299,1999,85,101
403640,681,Dishonored 2,Arkane Studios,Bethesda Softworks,,44515,6091,0,"1,000,000 .. 2,000,000",1030,192,569,192,2999,2999,0,1393
228200,911,Company of Heroes,Relic Entertainment,SEGA,,12236,734,0,"1,000,000 .. 2,000,000",2191,1543,515,1805,1999,1999,0,1544
4920,129,Natural Selection 2,Unknown Worlds Entertainment,Unknown Worlds Entertainment,,10668,1828,0,"1,000,000 .. 2,000,000",2735,114,149,226,999,999,0,147
215080,265,WAKFU,Ankama Studio,Ankama Games,,6711,2237,0,"1,000,000 .. 2,000,000",4759,0,216,0,0,0,0,306
460950,83,Katana ZERO,Askiisoft,Devolver Digital,,49102,869,0,"1,000,000 .. 2,000,000",407,109,297,176,1499,1499,0,84
447820,36,Day of Infamy,New World Interactive,New World Interactive,,18040,3753,0,"1,000,000 .. 2,000,000",996,0,409,0,1499,1499,0,42
637090,1612,BATTLETECH,Harebrained Schemes,Paradox Interactive,,22195,4627,0,"1,000,000 .. 2,000,000",5297,261,2466,289,3999,3999,0,1864
767560,1180,War Robots,Pixonic,Pixonic,,9052,5375,0,"1,000,000 .. 2,000,000",1350,0,39,0,0,0,0,1881
638070,2,Murderous Pursuits,Blazing Griffin,Blazing Griffin,,1754,1006,0,"1,000,000 .. 2,000,000",480,0,304,0,999,999,0,6
248820,58,Risk of Rain,Hopoo Games,Chucklefish,,26674,1797,0,"1,000,000 .. 2,000,000",814,0,361,0,999,999,0,55
680420,448,OUTRIDERS,People Can Fly,Square Enix,,38129,19919,0,"1,000,000 .. 2,000,000",3075,173,1976,173,1999,3999,50,575
527430,244,"Warhammer 40,000: Inquisitor - Martyr",NeocoreGames,NeocoreGames,,11472,3826,0,"1,000,000 .. 2,000,000",2253,0,726,0,4999,4999,0,368
1222140,453,Detroit: Become Human,Quantic Dream,Quantic Dream,,58830,4264,0,"1,000,000 .. 2,000,000",1194,341,745,475,3999,3999,0,983
17460,36,Mass Effect (2007),BioWare,Electronic Arts,,14888,996,0,"1,000,000 .. 2,000,000",1108,0,590,0,1999,1999,0,53
6000,26,STAR WARS Republic Commando,LucasArts,"LucasArts, Lucasfilm, Disney",,12597,580,0,"1,000,000 .. 2,000,000",268,0,101,0,999,999,0,37
237310,261,Elsword,KOG,KOG Games,,6698,2262,0,"1,000,000 .. 2,000,000",414,0,47,0,0,0,0,240
242860,66,Verdun,"M2H, Blackmill Games",M2H,,30940,5123,0,"1,000,000 .. 2,000,000",706,2,332,2,1999,1999,0,91
510840,2,Evolvation,"Eric Ruts, Jacob Kooiman",HyperReuts,,631,281,0,"1,000,000 .. 2,000,000",419,0,319,0,999,999,0,1
233720,32,Surgeon Simulator,Bossa Studios,tinyBuild,,12929,2756,0,"1,000,000 .. 2,000,000",264,0,150,0,249,999,75,52
302510,67,Ryse: Son of Rome,Crytek,Crytek ,,27802,4540,0,"1,000,000 .. 2,000,000",368,308,295,308,999,999,0,105
952060,756,Resident Evil 3,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",,47280,12914,0,"1,000,000 .. 2,000,000",739,6,478,6,1199,3999,70,1016
228380,394,Wreckfest,Bugbear,THQ Nordic,,27449,4037,0,"1,000,000 .. 2,000,000",789,174,343,317,2999,2999,0,746
638970,910,Yakuza 0,SEGA,SEGA,,51098,2618,0,"1,000,000 .. 2,000,000",1825,214,798,349,1999,1999,0,1287
1237950,603,STAR WARS Battlefront II,DICE,Electronic Arts,,35583,5217,0,"1,000,000 .. 2,000,000",1464,57,612,57,3999,3999,0,736
237930,23,Transistor,Supergiant Games,Supergiant Games,,27175,1618,0,"1,000,000 .. 2,000,000",296,0,162,0,1999,1999,0,25
216150,2935,MapleStory,Nexon,Nexon America Inc.,,6843,2926,0,"1,000,000 .. 2,000,000",1394,0,187,0,0,0,0,3746
102500,34,Kingdoms of Amalur: Reckoning,"Big Huge Games, 38 Studios","38 Studios, Electronic Arts",,11182,1493,0,"1,000,000 .. 2,000,000",1105,0,634,0,0,0,0,46
4500,291,S.T.A.L.K.E.R.: Shadow of Chernobyl,GSC Game World,GSC Game World,,30081,1762,0,"1,000,000 .. 2,000,000",925,492,335,510,1999,1999,0,513
1408720,373,Krunker,Yendis Entertainment Pty,Yendis Entertainment Pty,,15934,3721,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,438
393380,4768,Squad,Offworld Industries,Offworld Industries,,102864,13959,0,"1,000,000 .. 2,000,000",4441,748,829,657,4999,4999,0,7417
858820,748,Tribes of Midgard,Norsfell,Gearbox Publishing,,11381,3385,0,"1,000,000 .. 2,000,000",1359,892,848,1217,999,1999,50,4284
265590,2,The Red Solstice,Ironward,Ironward,,1715,651,0,"1,000,000 .. 2,000,000",233,0,272,0,999,999,0,4
209170,55,Call of Duty: Ghosts,Infinity Ward,Activision,,15087,10789,0,"1,000,000 .. 2,000,000",1829,0,567,0,5999,5999,0,175
1262580,470,Need for Speed Payback,Ghost Games,Electronic Arts,,14051,2298,0,"1,000,000 .. 2,000,000",915,22,494,22,899,2999,70,942
346330,13,BrainBread 2,Reperio Studios,Reperio Studios,,3325,1278,0,"1,000,000 .. 2,000,000",65,0,35,0,0,0,0,21
2310,108,Quake,"id Software, Nightdive Studios, MachineGames",Bethesda Softworks,,10527,433,0,"1,000,000 .. 2,000,000",210,0,53,0,399,999,60,101
6880,4,Just Cause,Avalanche Studios,Square Enix,,2836,1405,0,"1,000,000 .. 2,000,000",67,0,29,0,699,699,0,5
504230,622,Celeste,"Extremely OK Games, Ltd.",Matt Makes Games Inc.,,58665,1328,0,"1,000,000 .. 2,000,000",869,52,403,57,1999,1999,0,710
32800,20,Lord of the Rings: War in the North,Snowblind Studios,Warner Bros. Interactive Entertainment,,7089,1750,0,"1,000,000 .. 2,000,000",448,0,171,0,0,0,0,29
454650,1019,DRAGON BALL XENOVERSE 2,"QLOC, DIMPS",BANDAI NAMCO Entertainment,,32165,4043,0,"1,000,000 .. 2,000,000",2442,53,1781,79,4999,4999,0,1117
209670,6,Cortex Command,Data Realms,"Data Realms, LLC",,4167,1648,0,"1,000,000 .. 2,000,000",250,0,195,0,1999,1999,0,6
439190,8,Stories: The Path of Destinies,Spearhead Games,Spearhead Games,,5491,732,0,"1,000,000 .. 2,000,000",288,0,303,0,1499,1499,0,4
636480,771,Ravenfield,SteelRaven7,SteelRaven7,,51902,1546,0,"1,000,000 .. 2,000,000",3685,88,1130,107,1799,1799,0,909
17330,8,Crysis Warhead,Crytek,Electronic Arts,,2796,498,0,"1,000,000 .. 2,000,000",246,0,147,0,1999,1999,0,20
263500,0,Dragons and Titans,Wyrmbyte,Versus Evil,,2686,751,0,"1,000,000 .. 2,000,000",163,0,41,0,0,0,0,1
285190,76,"Warhammer 40,000: Dawn of War III","Relic Entertainment, Feral Interactive (Mac), Feral Interactive (Linux)","SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",,9533,10722,0,"1,000,000 .. 2,000,000",593,31,305,31,3999,3999,0,122
1404210,1828,Red Dead Online,Rockstar Games,Rockstar Games,,41294,7717,0,"1,000,000 .. 2,000,000",1856,282,832,514,999,1999,50,2413
65790,12,ARMA: Cold War Assault,Bohemia Interactive,Bohemia Interactive,,4405,1202,0,"1,000,000 .. 2,000,000",206,0,20,0,99,499,80,38
1222700,70,A Way Out,Hazelight,Electronic Arts,,34077,4516,0,"1,000,000 .. 2,000,000",887,1539,382,1595,2999,2999,0,185
517630,243,Just Cause 4 Reloaded,Avalanche Studios,Square Enix,,14571,9227,0,"1,000,000 .. 2,000,000",1608,180,869,194,6903,6903,0,340
1520470,136,封灵档案,（Hong Kong）GKD,（Hong Kong）GKD,,8976,2924,0,"1,000,000 .. 2,000,000",636,252,80,252,0,0,0,1007
322500,59,SUPERHOT,SUPERHOT Team,SUPERHOT Team,,28846,3115,0,"1,000,000 .. 2,000,000",266,0,178,0,2499,2499,0,99
10680,49,Aliens vs. Predator,Rebellion,SEGA,,14809,1497,0,"1,000,000 .. 2,000,000",562,0,260,0,1499,1499,0,67
270150,143,RUNNING WITH RIFLES,Osumia Games,Osumia Games,,11950,1623,0,"1,000,000 .. 2,000,000",1118,293,307,563,449,1499,70,354
32430,38,STAR WARS - The Force Unleashed Ultimate Sith Edition,LucasArts,"LucasArts, Lucasfilm, Disney",,6054,2242,0,"1,000,000 .. 2,000,000",456,112,268,112,1999,1999,0,53
304240,320,Resident Evil,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",,16425,1311,0,"1,000,000 .. 2,000,000",574,47,279,66,499,1999,75,361
261110,6,Killer is Dead - Nightmare Edition,KADOKAWA GAMES / GRASSHOPPER MANUFACTURE,Deep Silver,,5879,1908,0,"1,000,000 .. 2,000,000",217,0,157,0,1999,1999,0,8
570940,894,DARK SOULS: REMASTERED,QLOC,"FromSoftware, Inc, Bandai Namco Entertainment",,62792,7596,0,"1,000,000 .. 2,000,000",2521,39,1869,47,3999,3999,0,1133
240320,8,Panzar,Panzar Studio,OVALIS INVESTMENTS LIMITED,,3310,1745,0,"1,000,000 .. 2,000,000",936,0,203,0,0,0,0,23
350640,14,Sherlock Holmes: The Devil's Daughter,Frogwares,Frogwares,,9704,2525,0,"1,000,000 .. 2,000,000",316,58,203,58,2999,2999,0,37
96100,1,Defy Gravity Extended,Paul Fisch,Fish Factory Games,,7412,1204,0,"1,000,000 .. 2,000,000",142,0,135,0,199,199,0,3
368500,198,Assassin's Creed Syndicate,"Ubisoft Quebec, in collaboration with Ubisoft Annecy, Bucharest, Kiev, Montreal, Montpellier, Shanghai, Singapore, Sofia, Toronto studios",Ubisoft,,17961,4496,0,"1,000,000 .. 2,000,000",1431,420,1021,425,2999,2999,0,434
474960,32,Quantum Break,Remedy Entertainment,Xbox Game Studios,,19531,3303,0,"1,000,000 .. 2,000,000",715,24,376,24,1999,3999,50,51
34270,75,SEGA Mega Drive and Genesis Classics,D3T Limited,SEGA,,8272,1457,0,"1,000,000 .. 2,000,000",131,6,25,6,2479,2479,0,90
633230,315,NARUTO TO BORUTO: SHINOBI STRIKER,Soleil Ltd.,BANDAI NAMCO Entertainment,,41622,6921,0,"1,000,000 .. 2,000,000",1560,107,850,152,4999,4999,0,388
1377580,783,Soulworker,"Lion Games Co., Ltd.","Lion Games Co., Ltd.",,6614,2225,0,"1,000,000 .. 2,000,000",2350,45,192,45,0,0,0,2057
241600,49,Rogue Legacy,Cellar Door Games,Cellar Door Games,,16573,1232,0,"1,000,000 .. 2,000,000",1055,3,644,3,1499,1499,0,59
674020,1814,World War 3,The Farm 51,"Wishlist Games, The 4 Winds Entertainment",,23917,20563,0,"1,000,000 .. 2,000,000",467,92,209,46,0,0,0,4140
815370,1103,Green Hell,Creepy Jar,Creepy Jar,,44182,6568,0,"1,000,000 .. 2,000,000",1127,62,625,105,1749,2499,30,2054
108800,24,Crysis 2 - Maximum Edition,Crytek Studios,Electronic Arts,,10877,1935,0,"1,000,000 .. 2,000,000",463,0,223,0,2999,2999,0,49
206480,302,Dungeons & Dragons Online,"Standing Stone Games, LLC","Standing Stone Games, LLC",,4006,1686,0,"1,000,000 .. 2,000,000",385,0,197,0,0,0,0,372
1238860,982,Battlefield 4,DICE,Electronic Arts,,40812,6125,0,"1,000,000 .. 2,000,000",1694,1191,646,1220,3999,3999,0,1296
220440,52,DmC: Devil May Cry,Ninja Theory,Capcom,,22752,1600,0,"1,000,000 .. 2,000,000",653,1,359,1,2999,2999,0,83
911400,146,Assassin's Creed III Remastered,Ubisoft Entertainment,Ubisoft Entertainment,,3989,3148,0,"1,000,000 .. 2,000,000",740,137,193,137,3999,3999,0,224
834910,1249,ATLAS,"Grapeshot Games, Instinct Games",Grapeshot Games,,19401,21460,0,"1,000,000 .. 2,000,000",6427,6,721,6,2999,2999,0,1537
235540,80,Warhammer: End Times - Vermintide,Fatshark,Fatshark,,15918,3987,0,"1,000,000 .. 2,000,000",725,136,343,136,2999,2999,0,123
224540,0,Ace of Spades: Battle Builder,Jagex Limited,Jagex Limited,,12066,6537,0,"1,000,000 .. 2,000,000",687,0,368,0,0,0,0,2
237110,35,Mortal Kombat Komplete Edition,"NetherRealm Studios, High Voltage Software",Warner Bros. Interactive Entertainment,,15866,1563,0,"1,000,000 .. 2,000,000",768,32,311,32,0,0,0,44
1238000,325,Mass Effect: Andromeda Deluxe Edition,BioWare,Electronic Arts,,8090,2386,0,"1,000,000 .. 2,000,000",1952,28,1856,28,2999,2999,0,421
55110,13,Red Faction: Armageddon,Volition,Deep Silver,,3209,1203,0,"1,000,000 .. 2,000,000",297,0,152,0,1999,1999,0,14
242700,42,Injustice: Gods Among Us Ultimate Edition,"NetherRealm Studios, High Voltage Software",Warner Bros. Interactive Entertainment,,15086,2502,0,"1,000,000 .. 2,000,000",268,0,124,0,1999,1999,0,45
19900,47,Far Cry 2,Ubisoft Montreal,Ubisoft,,9985,2909,0,"1,000,000 .. 2,000,000",445,12,200,12,999,999,0,107
302670,216,Call to Arms,Digitalmindsoft,Digitalmindsoft,,14802,3880,0,"1,000,000 .. 2,000,000",1578,1183,122,1145,1499,1499,0,365
462780,55,Darksiders Warmastered Edition,"KAIKO, Vigil Games",THQ Nordic,,10794,1614,0,"1,000,000 .. 2,000,000",500,0,291,0,1999,1999,0,82
409720,118,BioShock 2 Remastered,"2K Marin, 2K China, Digital Extremes, 2K Australia, Blind Squirrel, Feral Interactive (Mac)","2K, Feral Interactive (Mac)",,13295,6373,0,"1,000,000 .. 2,000,000",399,60,221,60,1999,1999,0,172
332950,94,Dark Deception,Glowstick Entertainment,Glowstick Entertainment,,11694,1307,0,"1,000,000 .. 2,000,000",47,0,25,0,0,0,0,108
1533390,644,Gorilla Tag,Another Axiom,Another Axiom,,18863,1327,0,"1,000,000 .. 2,000,000",136,11,50,12,0,0,0,652
495420,1652,State of Decay 2: Juggernaut Edition,Undead Labs,Xbox Game Studios,,31961,7224,0,"1,000,000 .. 2,000,000",1466,25,876,25,1499,2999,50,2170
48190,184,Assassin’s Creed Brotherhood,Ubisoft Montreal,Ubisoft,,14396,1809,0,"1,000,000 .. 2,000,000",1115,433,829,433,1999,1999,0,287
723780,55,Modern Combat Versus,Gameloft,Gameloft,,4414,2352,0,"1,000,000 .. 2,000,000",265,0,39,0,0,0,0,50
1049410,36,Superliminal,Pillow Castle,Pillow Castle,,17985,1005,0,"1,000,000 .. 2,000,000",185,31,139,31,1999,1999,0,63
1619450,0,Heart of a Warrior,Techworld Communication,Techworld Communication ,,0,1,0,"1,000,000 .. 2,000,000",0,0,0,0,1099,1099,0,0
298630,33,The Escapists,Mouldy Toof Studios,Team17,,13840,1512,0,"1,000,000 .. 2,000,000",651,0,269,0,1799,1799,0,47
582500,105,We Were Here,Total Mayhem Games,Total Mayhem Games,,18689,1703,0,"1,000,000 .. 2,000,000",116,0,93,0,0,0,0,164
6850,11,Hitman 2: Silent Assassin,Io-Interactive A/S,Io-Interactive A/S,,2558,476,0,"1,000,000 .. 2,000,000",229,0,69,0,899,899,0,14
212740,1,TERA - Action MMORPG,"Bluehole, Inc.",Gameforge 4D GmbH,,5915,1692,0,"1,000,000 .. 2,000,000",2869,0,193,0,0,0,0,1
22350,9,BRINK,Splash Damage,Bethesda Softworks,,4530,2776,0,"1,000,000 .. 2,000,000",354,113,92,113,0,0,0,12
323850,38,Move or Die,Those Awesome Guys,Those Awesome Guys,,19066,2106,0,"1,000,000 .. 2,000,000",267,70,139,70,374,1499,75,68
460790,209,Bayonetta,PlatinumGames,SEGA,,20147,1716,0,"1,000,000 .. 2,000,000",417,77,162,147,1999,1999,0,260
444640,358,Bloons TD Battles,Ninja Kiwi,Ninja Kiwi,,23808,2524,0,"1,000,000 .. 2,000,000",497,1,126,1,0,0,0,435
666220,13,CS2D,Unreal Software,Unreal Software,,7488,831,0,"1,000,000 .. 2,000,000",444,0,23,0,0,0,0,23
1151640,1699,Horizon Zero Dawn Complete Edition,Guerrilla,PlayStation PC LLC,,71384,11087,0,"1,000,000 .. 2,000,000",1609,25,873,25,4999,4999,0,2471
70000,3,Dino D-Day,800 North and Digital Ranch,800 North and Digital Ranch,,12562,2415,0,"1,000,000 .. 2,000,000",285,0,143,0,999,999,0,4
293180,5,Overcast - Walden and the Werewolf,Microblast Games,SA Industry,,1665,1082,0,"1,000,000 .. 2,000,000",278,0,245,0,51,99,48,3
17300,16,Crysis,Crytek,Electronic Arts,,9988,2548,0,"1,000,000 .. 2,000,000",807,0,202,0,2999,2999,0,25
6910,44,Deus Ex: Game of the Year Edition,Ion Storm,Square Enix,,11381,613,0,"1,000,000 .. 2,000,000",481,33,71,33,699,699,0,49
250400,27,How to Survive,Eko Software,505 Games,,13813,2920,0,"1,000,000 .. 2,000,000",335,0,174,0,299,1499,80,20
235600,28,Tom Clancy’s Splinter Cell Blacklist,Ubisoft Toronto,Ubisoft,,13979,2854,0,"1,000,000 .. 2,000,000",1028,15,713,15,2999,2999,0,63
627690,5506,Idle Champions of the Forgotten Realms,Codename Entertainment Inc.,Codename Entertainment Inc.,,8924,2342,0,"1,000,000 .. 2,000,000",13551,0,77,0,0,0,0,6426
21100,29,F.E.A.R. 3,Day 1 Studios,Warner Bros. Interactive Entertainment,,7621,2983,0,"1,000,000 .. 2,000,000",378,0,248,0,1999,1999,0,58
924970,1636,Back 4 Blood,Turtle Rock Studios,Warner Bros. Games,,26217,14289,0,"1,000,000 .. 2,000,000",1556,300,930,334,5999,5999,0,2821
34870,33,Sniper: Ghost Warrior 2,City Interactive,CI Games,,12244,4154,0,"1,000,000 .. 2,000,000",385,74,188,122,999,999,0,61
774861,52,Project Winter,Other Ocean Interactive,Other Ocean Group,,14819,2928,0,"1,000,000 .. 2,000,000",720,2,257,2,999,999,0,122
2400,1,The Ship: Murder Party,Outerlight Ltd.,Blazing Griffin,,5067,836,0,"1,000,000 .. 2,000,000",234,0,177,0,999,999,0,9
226700,17,Infestation: Survivor Stories 2020,Fredaikis AB,OP Productions LLC,,10672,14862,0,"1,000,000 .. 2,000,000",3774,0,504,0,0,0,0,33
1139900,238,Ghostrunner,"One More Level, 3D Realms, Slipgate Ironworks™, All in! Games",505 Games,,40199,3624,0,"1,000,000 .. 2,000,000",796,1500,290,1517,1049,2999,65,247
1313140,3740,Cult of the Lamb,Massive Monster,Devolver Digital,,28497,2326,0,"1,000,000 .. 2,000,000",791,19,778,19,1999,2499,20,2580
257510,62,The Talos Principle,Croteam,"Devolver Digital, Croteam",,24744,1129,0,"1,000,000 .. 2,000,000",695,0,305,0,2999,2999,0,94
21110,16,F.E.A.R.,"Monolith Productions, Inc., Timegate","Warner Bros. Games, Warner Bros. Interactive Entertainment",,0,0,0,"1,000,000 .. 2,000,000",281,0,160,0,5499,5499,0,22
21120,10,F.E.A.R.,"Monolith Productions, Inc., Timegate","Warner Bros. Games, Warner Bros. Interactive Entertainment",,0,0,0,"1,000,000 .. 2,000,000",180,0,214,0,5499,5499,0,14
1229490,1186,ULTRAKILL,"Arsi ""Hakita"" Patala",New Blood Interactive,,39227,526,0,"1,000,000 .. 2,000,000",889,331,559,285,2499,2499,0,1248
460920,63,Steep,"Ubisoft Annecy, Ubisoft Montpellier, Ubisoft Kiev",Ubisoft,,18825,3875,0,"1,000,000 .. 2,000,000",627,0,350,0,2999,2999,0,70
1380400,0,Saving Grace,Thomas JC Ironmonger,Ironmonger Games,,25,2,0,"1,000,000 .. 2,000,000",0,0,0,0,49,499,90,0
1030840,299,Mafia: Definitive Edition,Hangar 13,2K,,41482,6372,0,"1,000,000 .. 2,000,000",761,314,653,453,3999,3999,0,697
311340,35,METAL GEAR SOLID V: GROUND ZEROES,Konami Digital Entertainment,Konami Digital Entertainment,,11868,2406,0,"1,000,000 .. 2,000,000",328,56,132,56,1999,1999,0,58
378540,31,The Surge,Deck13,Focus Entertainment,,6365,2096,0,"1,000,000 .. 2,000,000",755,0,282,0,1499,1499,0,47
368070,152,Sniper Ghost Warrior 3,CI Games,CI Games,,10352,5476,0,"1,000,000 .. 2,000,000",872,0,584,0,1999,1999,0,337
448510,25,Overcooked,Ghost Town Games Ltd.,Team17 Digital Ltd,,11681,1182,0,"1,000,000 .. 2,000,000",280,44,173,44,1699,1699,0,83
301640,77,Zombie Army Trilogy,Rebellion,Rebellion,,13295,1889,0,"1,000,000 .. 2,000,000",397,0,259,0,674,4499,85,48
15100,88,Assassin's Creed: Director's Cut Edition,Ubisoft Montreal,Ubisoft,,12085,2347,0,"1,000,000 .. 2,000,000",453,255,204,255,1999,1999,0,143
445980,83,Wizard of Legend,Contingent99,"Contingent99, Humble Games",,15113,1453,0,"1,000,000 .. 2,000,000",647,32,274,61,1599,1599,0,157
1167630,3304,Teardown,Tuxedo Labs,Tuxedo Labs,,49139,2058,0,"1,000,000 .. 2,000,000",998,301,488,373,1599,1999,20,3548
6900,3,Hitman: Codename 47,IO Interactive A/S,IO Interactive A/S,,2125,807,0,"1,000,000 .. 2,000,000",180,137,43,137,799,799,0,9
502500,332,ACE COMBAT 7: SKIES UNKNOWN,Bandai Namco Studios Inc.,Bandai Namco Entertainment,,25269,3929,0,"1,000,000 .. 2,000,000",1423,81,953,161,5999,5999,0,488
2100,27,Dark Messiah of Might & Magic,Arkane Studios,Ubisoft,,7776,699,0,"1,000,000 .. 2,000,000",320,0,193,0,999,999,0,37
1466640,70,Road 96 ,Digixart,"Digixart, Ravenscourt",,9488,856,0,"1,000,000 .. 2,000,000",421,0,497,0,1996,1996,0,95
567630,60,Blood of Steel,YC Games,YC Games,,4718,1367,0,"1,000,000 .. 2,000,000",431,0,196,0,0,0,0,371
39500,128,Gothic 3,Piranha Bytes,THQ Nordic,,7108,1517,0,"1,000,000 .. 2,000,000",857,0,153,0,999,999,0,361
71340,186,Sonic Generations Collection,Devil's Details,SEGA,,17994,1355,0,"1,000,000 .. 2,000,000",270,0,83,0,1999,1999,0,179
41000,9,Serious Sam HD: The First Encounter,Croteam,Devolver Digital,,6279,421,0,"1,000,000 .. 2,000,000",328,0,209,0,1499,1499,0,28
308040,6,Back to Bed,Bedtime Digital Games,Bedtime Digital Games,,2046,479,0,"1,000,000 .. 2,000,000",181,0,196,0,599,599,0,3
360430,413,Mafia III: Definitive Edition,"Hangar 13, Aspyr (Mac)","2K, Aspyr (Mac)",,24806,19299,0,"1,000,000 .. 2,000,000",1313,544,715,544,2999,2999,0,869
2280,88,DOOM (1993),id Software,id Software,,12791,476,0,"1,000,000 .. 2,000,000",164,14,41,14,199,499,60,66
324800,29,Shadow Warrior 2,Flying Wild Hog,Devolver Digital,,19366,2732,0,"1,000,000 .. 2,000,000",678,22,278,22,2999,2999,0,90
356670,32,Spooky's Jump Scare Mansion,Lag Studios,Lag Studios,,12269,934,0,"1,000,000 .. 2,000,000",86,0,57,0,0,0,0,39
382490,4,Relic Hunters Zero: Remix,Rogue Snail,Akupara Games,,6331,428,0,"1,000,000 .. 2,000,000",133,0,51,0,0,0,0,12
202750,11,Alan Wake's American Nightmare,Remedy Entertainment,Remedy Entertainment,,4819,1991,0,"1,000,000 .. 2,000,000",182,0,166,0,224,899,75,8
209160,55,Call of Duty: Ghosts,Infinity Ward,Activision,,17264,10797,0,"1,000,000 .. 2,000,000",354,0,229,0,5999,5999,0,94
1147560,413,Skul: The Hero Slayer,SouthPAW Games,NEOWIZ,,34352,2468,0,"1,000,000 .. 2,000,000",1303,677,884,977,1999,1999,0,1462
476600,172,Call of Duty: WWII,"Sledgehammer Games, Raven Software",Activision,,22114,11568,0,"1,000,000 .. 2,000,000",442,0,412,0,5999,5999,0,337
1335200,597,Action Taimanin,LiLith,Infini-Brain inc.,,11608,2254,0,"1,000,000 .. 2,000,000",88,0,19,0,0,0,0,1284
